Date,Universe,Factor,StockCode,StockName,FactorValue,ValueStatus,SourceRow
"2026-03-16","ALL","PER(12MF)","A000050","경방","","BLANK","14"
"2026-03-16","ALL","PER(12MF)","A000070","삼양홀딩스","","BLANK","15"
"2026-03-16","ALL","PER(12MF)","A000080","하이트진로","10.29","OK","16"
"2026-03-16","ALL","PER(12MF)","A000100","유한양행","39.07","OK","17"
"2026-03-16","ALL","PER(12MF)","A000120","CJ대한통운","7.95","OK","18"
"2026-03-16","ALL","PER(12MF)","A000150","두산","44.08","OK","19"
"2026-03-16","ALL","PER(12MF)","A0001A0","덕양에너젠","","BLANK","20"
"2026-03-16","ALL","PER(12MF)","A000210","DL","5.96","OK","21"
"2026-03-16","ALL","PER(12MF)","A000240","한국앤컴퍼니","3.97","OK","22"
"2026-03-16","ALL","PER(12MF)","A000250","삼천당제약","179.78","OK","23"
"2026-03-16","ALL","PER(12MF)","A000270","기아","7.28","OK","24"
"2026-03-16","ALL","PER(12MF)","A000320","노루홀딩스","","BLANK","25"
"2026-03-16","ALL","PER(12MF)","A000370","한화손해보험","2.77","OK","26"
"2026-03-16","ALL","PER(12MF)","A000390","SP삼화","","BLANK","27"
"2026-03-16","ALL","PER(12MF)","A000400","롯데손해보험","","BLANK","28"
"2026-03-16","ALL","PER(12MF)","A000430","대원강업","","BLANK","29"
"2026-03-16","ALL","PER(12MF)","A000490","대동","","BLANK","30"
"2026-03-16","ALL","PER(12MF)","A000500","가온전선","","BLANK","31"
"2026-03-16","ALL","PER(12MF)","A000540","흥국화재","","BLANK","32"
"2026-03-16","ALL","PER(12MF)","A000640","동아쏘시오홀딩스","","BLANK","33"
"2026-03-16","ALL","PER(12MF)","A000650","천일고속","","BLANK","34"
"2026-03-16","ALL","PER(12MF)","A000660","SK하이닉스","5.2","OK","35"
"2026-03-16","ALL","PER(12MF)","A000670","영풍","","BLANK","36"
"2026-03-16","ALL","PER(12MF)","A000720","현대건설","32.13","OK","37"
"2026-03-16","ALL","PER(12MF)","A0007C0","아크릴","49.71","OK","38"
"2026-03-16","ALL","PER(12MF)","A000810","삼성화재","10.33","OK","39"
"2026-03-16","ALL","PER(12MF)","A000880","한화","9.92","OK","40"
"2026-03-16","ALL","PER(12MF)","A0008Z0","에스엔시스","11.1","OK","41"
"2026-03-16","ALL","PER(12MF)","A000990","DB하이텍","10.13","OK","42"
"2026-03-16","ALL","PER(12MF)","A0009K0","에임드바이오","","BLANK","43"
"2026-03-16","ALL","PER(12MF)","A001040","CJ","11.86","OK","44"
"2026-03-16","ALL","PER(12MF)","A001060","JW중외제약","","BLANK","45"
"2026-03-16","ALL","PER(12MF)","A001120","LX인터내셔널","7.59","OK","46"
"2026-03-16","ALL","PER(12MF)","A0011A0","액스비스","","BLANK","47"
"2026-03-16","ALL","PER(12MF)","A001200","유진투자증권","","BLANK","48"
"2026-03-16","ALL","PER(12MF)","A001230","동국홀딩스","11.98","OK","49"
"2026-03-16","ALL","PER(12MF)","A001270","부국증권","","BLANK","50"
"2026-03-16","ALL","PER(12MF)","A001340","PKC","22.81","OK","51"
"2026-03-16","ALL","PER(12MF)","A001390","KG케미칼","","BLANK","52"
"2026-03-16","ALL","PER(12MF)","A001430","세아베스틸지주","25.04","OK","53"
